step,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
690,24,91,0,0,1,8,1,1,1
691,19,94,0,0,2,8,1,2,1
692,24,94,0,0,2,8,1,2,1
693,26,89,0,0,1,8,1,1,1
694,30,87,0,0,1,8,1,1,1
695,33,91,0,0,1,8,1,1,1
696,37,93,0,0,0,9,0,0,0
697,37,98,0,0,2,9,1,2,1
698,33,95,0,0,1,9,1,1,1
699,32,0,0,0,1,9,1,1,1
700,31,95,0,0,1,9,1,1,1
701,36,95,0,0,1,9,1,1,1
702,35,0,0,5,7,9,1,7,1
703,35,95,0,0,1,9,1,1,1
704,31,92,0,0,1,9,1,1,1
705,36,94,0,0,1,9,1,1,1
706,36,89,0,0,1,9,1,1,1
707,41,92,0,0,1,9,1,1,1
708,42,87,0,0,1,9,1,1,1
709,45,91,0,0,1,9,1,1,1
710,44,96,0,0,1,9,1,1,1
711,40,93,0,0,1,9,1,1,1
712,45,92,0,0,1,9,1,1,1
713,50,91,0,0,1,9,1,1,1
714,53,87,0,0,1,9,1,1,1
715,54,92,0,0,1,9,1,1,1
716,52,88,0,0,1,8,2,1,1
717,48,91,0,0,1,8,1,1,1
718,50,87,0,0,1,7,2,1,1
719,55,85,0,0,0,8,0,0,0
720,50,87,0,0,1,7,1,1,1
721,46,89,0,0,1,6,2,1,1
722,50,87,0,0,1,6,1,1,1
723,51,92,0,0,1,6,1,1,1
724,54,88,0,0,1,6,1,1,1
725,50,88,0,0,0,7,0,0,0
726,53,85,0,0,1,7,1,1,1
727,58,86,0,0,1,7,1,1,1
728,56,91,0,0,1,6,2,1,1
729,59,87,0,0,1,6,1,1,1
730,58,92,0,0,1,6,1,1,1
731,57,97,0,0,1,6,1,1,1
732,55,92,0,0,1,6,1,1,1
733,51,89,0,0,1,6,1,1,1
734,47,92,0,0,1,6,1,1,1
735,52,92,0,0,1,6,1,1,1
736,51,97,0,0,1,6,1,1,1
737,54,93,0,0,1,5,1,1,1
738,49,93,0,0,1,5,1,1,1
739,51,89,0,0,0,6,0,0,0
740,46,86,0,0,1,6,1,1,1
741,51,87,0,0,1,5,1,1,1
742,53,92,0,0,1,5,1,1,1
743,49,96,0,0,1,5,1,1,1
744,50,91,0,0,0,6,0,0,0
745,55,90,0,0,1,4,2,1,1
746,53,95,0,0,0,5,0,0,0
747,48,97,0,0,1,5,1,1,1
748,52,1,0,0,0,5,0,0,0
749,57,1,0,0,1,5,1,1,1
750,53,4,0,0,0,6,0,0,0
751,49,2,0,0,1,6,1,1,1
752,51,97,0,0,1,6,1,1,1
753,50,2,0,0,1,5,1,1,1
754,50,97,0,0,1,5,1,1,1
755,45,96,0,0,1,5,1,1,1
756,43,91,0,0,1,5,1,1,1
757,44,96,0,0,1,5,1,1,1
758,39,95,0,0,0,6,0,0,0
759,39,100,0,0,0,7,0,0,0
760,34,0,0,0,0,7,0,0,0
761,35,5,0,0,1,7,1,1,1
762,38,1,0,0,1,7,1,1,1
763,39,96,0,0,1,7,1,1,1
764,40,91,0,0,1,7,1,1,1
765,44,94,0,0,1,7,1,1,1
766,40,97,0,0,1,7,1,1,1
767,44,95,0,0,1,6,2,1,1
768,49,93,0,0,1,6,1,1,1
769,51,89,0,0,0,7,0,0,0
770,53,84,0,0,1,6,1,1,1
771,52,89,0,0,1,6,1,1,1
772,53,94,0,0,1,6,1,1,1
773,54,89,0,0,1,6,1,1,1
774,54,84,0,0,0,7,0,0,0
775,51,88,0,0,1,7,1,1,1
776,53,84,0,0,0,7,0,0,0
777,48,86,0,0,0,8,0,0,0
778,45,82,0,0,0,9,0,0,0
779,48,86,0,0,1,9,1,1,1
780,49,91,0,0,1,9,1,1,1
781,49,86,0,0,1,9,1,1,1
782,47,82,0,0,0,10,0,0,0
783,51,85,0,0,1,10,1,1,1
784,49,89,0,0,4,10,1,4,1
785,54,87,0,0,1,9,2,1,1
786,52,92,0,0,1,8,2,1,1
787,48,95,0,0,4,8,1,4,1
788,44,98,0,0,4,7,2,4,1
789,40,0,0,0,0,7,0,0,0
790,35,99,0,0,4,6,2,4,2
791,38,3,0,0,1,5,1,1,1
792,38,98,0,0,1,5,1,1,1
793,35,2,0,0,0,6,0,0,0
794,32,7,0,0,4,5,2,4,1
795,36,10,0,0,0,6,0,0,0
796,41,12,0,0,2,6,1,2,1
797,37,15,0,0,1,6,1,1,1
798,37,20,0,0,0,7,0,0,0
799,41,23,0,0,1,6,2,1,1
800,36,22,0,0,2,6,1,2,1
801,41,21,0,0,1,6,1,1,1
802,46,22,0,0,0,7,0,0,0
803,41,20,0,0,1,6,2,1,1
804,39,15,0,0,2,6,1,2,1
805,34,14,0,0,1,6,1,1,1
806,32,10,0,0,1,6,1,1,1
807,27,11,0,0,1,6,1,1,1
808,31,15,0,0,1,6,1,1,1
809,28,19,0,0,1,5,1,1,1
810,29,14,0,0,0,6,0,0,0
811,26,18,0,0,0,7,0,0,0
812,31,17,0,0,0,8,0,0,0
813,32,13,0,0,1,8,1,1,1
814,34,17,0,0,1,8,1,1,1
815,37,21,0,0,1,8,1,1,1
816,42,22,0,0,1,8,1,1,1
817,37,22,0,0,1,8,1,1,1
818,41,25,0,0,1,7,2,1,1
819,46,25,0,0,1,7,1,1,1
820,51,28,0,0,1,7,1,1,1
821,51,23,0,0,1,7,1,1,1
822,48,19,0,0,1,7,1,1,1
823,53,20,0,0,0,8,0,0,0
824,48,18,0,0,1,8,1,1,1
825,44,16,0,0,4,8,1,4,1
826,46,11,0,0,1,7,2,1,1
827,41,13,0,0,1,7,1,1,1
828,46,11,0,0,1,7,1,1,1
829,44,15,0,0,1,7,1,1,1
830,49,15,0,0,1,7,1,1,1
831,44,18,0,0,1,7,1,1,1
832,45,23,0,0,0,8,0,0,0
833,50,22,0,0,1,8,1,1,1
834,54,20,0,0,1,8,1,1,1
835,59,17,0,0,1,7,1,1,1
836,54,17,0,0,1,6,1,1,1
837,54,22,0,0,1,6,1,1,1
838,53,18,0,0,1,6,1,1,1
839,49,15,0,0,1,6,1,1,1
840,50,19,0,0,0,7,0,0,0
841,52,15,0,0,0,8,0,0,0
842,51,20,0,0,1,8,1,1,1
843,52,15,0,0,0,9,0,0,0
844,53,19,0,0,1,9,1,1,1
845,57,23,0,0,1,9,1,1,1
846,61,26,0,0,1,9,1,1,1
847,61,31,0,0,1,7,2,1,1
848,56,28,0,0,1,7,1,1,1
849,52,29,0,0,1,7,1,1,1
850,56,27,0,0,1,7,1,1,1
851,53,23,0,0,1,7,1,1,1
852,50,27,0,0,1,7,1,1,1
853,48,31,0,0,1,7,1,1,1
854,46,36,0,0,1,7,1,1,1
855,46,41,0,0,2,7,1,2,1
856,51,40,0,0,1,7,1,1,1
857,47,44,0,0,1,7,1,1,1
858,42,44,0,0,0,8,0,0,0
859,39,40,0,0,1,8,1,1,1
860,42,36,0,0,1,8,1,1,1
861,37,37,0,0,1,8,1,1,1
862,41,33,0,0,1,7,2,1,1
863,38,29,0,0,1,7,1,1,1
864,34,26,0,0,1,7,1,1,1
865,37,30,0,0,1,7,1,1,1
866,32,28,0,0,1,7,1,1,1
867,31,33,0,0,1,7,1,1,1
868,32,28,0,0,1,7,1,1,1
869,35,33,0,0,1,7,1,1,1
870,30,34,0,0,1,7,1,1,1
871,29,39,0,0,1,7,1,1,1
872,24,39,0,0,1,7,1,1,1
873,28,42,0,0,1,7,1,1,1
874,25,46,0,0,1,7,1,1,1
875,29,43,0,0,1,7,1,1,1
876,24,45,0,0,1,7,1,1,1
877,20,43,0,0,0,8,0,0,0
878,24,41,0,0,1,8,1,1,1
879,21,45,0,0,1,8,1,1,1
880,22,50,0,0,1,8,1,1,1
881,17,50,0,0,1,8,1,1,1
882,19,45,0,0,1,8,1,1,1
883,14,44,0,0,1,8,1,1,1
884,19,44,0,0,1,7,2,1,1
885,24,46,0,0,1,6,2,1,1
886,20,50,0,0,1,6,1,1,1
887,21,55,0,0,0,7,0,0,0
888,26,53,0,0,1,7,1,1,1
889,22,50,0,0,1,7,1,1,1
890,23,45,0,0,1,7,1,1,1
891,24,49,0,0,1,6,2,1,1
892,24,54,0,0,1,6,1,1,1
893,20,52,0,0,1,6,1,1,1
894,23,48,0,0,1,6,1,1,1
895,26,44,0,0,0,7,0,0,0
896,26,39,0,0,1,7,1,1,1
897,28,35,0,0,1,7,1,1,1
898,27,40,0,0,1,7,1,1,1
899,22,39,0,0,1,7,1,1,1
900,26,42,0,0,1,7,1,1,1
901,30,45,0,0,1,7,1,1,1
902,26,42,0,0,1,7,1,1,1
903,22,44,0,0,1,7,1,1,1
904,19,40,0,0,1,7,1,1,1
905,20,35,0,0,1,7,1,1,1
906,21,40,0,0,1,7,1,1,1
907,25,43,0,0,0,8,0,0,0
908,29,45,0,0,1,8,1,1,1
909,25,47,0,0,1,8,1,1,1
910,25,52,0,0,1,8,1,1,1
911,20,51,0,0,1,8,1,1,1
912,22,47,0,0,1,8,1,1,1
913,26,44,0,0,1,8,1,1,1
914,27,49,0,0,1,8,1,1,1
915,30,53,0,0,1,8,1,1,1
916,34,55,0,0,1,8,1,1,1
917,35,60,0,0,0,9,0,0,0
918,39,56,0,0,0,9,0,0,0
919,34,54,0,0,1,9,1,1,1
920,31,58,0,0,1,9,1,1,1
921,31,63,5,0,5,9,1,5,1
922,27,65,0,0,1,9,1,1,1
923,22,68,0,0,1,9,1,1,1
924,19,65,0,0,0,10,0,0,0
925,14,66,0,0,1,9,2,1,1
926,10,62,0,0,1,9,1,1,1
927,7,66,0,0,1,9,1,1,1
928,7,71,0,0,1,9,1,1,1
929,9,66,0,0,1,9,1,1,1
930,11,71,0,0,1,9,1,1,1
931,13,75,0,0,1,8,2,1,1
932,18,77,0,0,1,8,1,1,1
933,23,77,0,0,1,8,1,1,1
934,25,82,0,0,1,8,1,1,1
935,26,77,0,0,1,8,1,1,1
936,27,72,0,0,1,8,1,1,1
937,30,69,0,0,1,8,1,1,1
938,25,67,0,0,1,7,2,1,1
939,30,65,0,0,1,7,1,1,1
940,35,64,0,0,1,7,1,1,1
941,37,68,0,0,0,8,0,0,0
942,32,69,0,0,0,9,0,0,0
943,37,70,0,0,1,9,1,1,1
944,38,75,0,0,1,8,2,1,1
945,42,72,0,0,0,9,0,0,0
946,46,74,0,0,1,8,2,1,2
947,49,78,0,0,1,8,1,1,1
948,53,80,0,0,1,8,1,1,1
949,49,83,0,0,1,8,1,1,1
950,49,78,0,0,1,8,1,1,1
951,46,74,0,0,0,9,0,0,0
952,41,72,0,0,1,9,1,1,1
953,45,69,0,0,1,8,2,1,2
954,48,66,0,0,1,8,1,1,1
955,48,71,0,0,1,8,1,1,1
956,45,67,0,0,1,8,1,1,1
957,45,62,0,0,1,8,1,1,1
958,41,65,0,0,1,8,1,1,1
959,46,66,0,0,1,8,1,1,1
960,49,70,0,0,1,8,1,1,1
961,50,75,0,0,1,8,1,1,1
962,52,80,0,0,1,8,1,1,1
963,54,84,0,0,1,8,1,1,1
964,55,89,0,0,1,8,1,1,1
965,56,94,0,0,1,8,1,1,1
966,57,99,0,0,1,8,1,1,1
967,53,96,0,0,1,8,1,1,1
968,55,92,0,0,1,7,2,1,1
969,50,91,0,0,1,7,1,1,1
970,45,93,0,0,1,7,1,1,1
971,45,88,0,0,1,7,1,1,1
972,50,88,0,0,1,7,1,1,1
973,52,83,0,0,1,5,1,1,1
974,48,80,0,0,0,6,0,0,0
975,45,75,0,0,1,6,1,1,1
976,45,70,0,0,0,7,0,0,0
977,48,67,0,0,1,7,1,1,1
978,46,62,0,0,1,7,1,1,1
979,44,67,0,0,2,7,1,2,1
980,47,63,0,0,1,6,1,1,1
981,49,58,0,0,0,7,0,0,0
982,52,62,0,0,0,8,0,0,0
983,53,57,0,0,1,8,1,1,1
984,51,62,0,0,0,9,0,0,0
985,56,60,0,0,2,9,1,2,1
986,51,61,0,0,1,9,1,1,1
987,52,66,0,0,1,8,2,1,1
988,55,70,0,0,1,7,2,1,1
989,50,72,0,0,1,7,1,1,1
990,45,70,0,0,1,7,1,1,1
991,41,72,5,5,8,7,1,8,1
992,45,75,0,0,1,7,1,1,1
993,41,72,0,0,1,7,1,1,1
994,40,67,0,0,1,6,1,1,1
995,36,71,0,0,1,6,1,1,1
996,37,75,0,0,0,7,0,0,0
997,40,80,0,0,0,8,0,0,0
998,35,80,0,0,1,7,2,1,1
999,30,79,0,0,0,8,0,0,0
1000,25,79,0,0,1,8,1,1,1
1001,21,76,0,0,0,9,0,0,0
1002,26,75,0,0,1,8,2,1,1
1003,30,78,5,0,5,8,1,5,1
1004,30,83,0,0,1,8,1,1,1
1005,27,87,0,0,0,9,0,0,0
1006,32,89,0,0,1,9,1,1,1
1007,27,92,0,0,0,10,0,0,0
1008,28,87,0,0,1,9,2,1,1
1009,33,84,0,0,1,9,1,1,1
1010,34,89,0,0,1,8,2,1,1
1011,31,85,0,0,1,8,1,1,1
1012,36,86,0,0,0,9,0,0,0
1013,40,89,0,0,1,9,1,1,1
1014,44,90,0,0,0,10,0,0,0
1015,43,86,0,0,1,10,1,1,1
1016,48,87,0,0,1,10,1,1,1
1017,51,91,0,0,4,8,3,4,2
1018,53,95,0,0,1,8,1,1,1
1019,57,98,0,0,1,7,1,1,1
1020,62,96,0,0,1,7,1,1,1
1021,58,94,0,0,1,7,1,1,1
1022,57,89,0,0,1,6,1,1,1
1023,57,84,0,0,1,6,1,1,1
1024,53,81,0,0,1,6,1,1,1
1025,50,77,0,0,1,6,1,1,1
1026,51,73,0,0,0,7,0,0,0
1027,47,70,0,0,0,8,0,0,0
1028,52,69,0,0,1,8,1,1,1
1029,53,64,0,0,1,7,2,1,1
1030,56,68,0,0,1,7,1,1,1
1031,60,65,0,0,1,7,1,1,1
1032,55,66,0,0,1,7,1,1,1
1033,57,62,0,0,1,7,1,1,1
1034,61,60,0,0,1,7,1,1,1
1035,60,65,0,0,1,7,1,1,1
1036,56,68,0,0,1,7,1,1,1
1037,52,72,0,0,1,7,1,1,1
1038,57,73,0,0,1,7,1,1,1
1039,55,68,0,0,1,7,1,1,1
1040,60,67,0,0,1,6,2,1,1
1041,62,71,0,0,1,6,1,1,1
1042,57,73,0,0,1,6,1,1,1
1043,58,68,0,0,1,6,1,1,1
1044,61,64,0,0,1,6,1,1,1
1045,66,62,0,0,1,6,1,1,1
1046,62,59,0,0,0,7,0,0,0
1047,58,62,0,0,1,7,1,1,1
1048,61,66,0,0,1,7,1,1,1
1049,59,62,0,0,1,6,2,1,1
1050,58,67,0,0,1,6,1,1,1
1051,53,67,0,0,1,6,1,1,1
1052,58,67,0,0,1,6,1,1,1
1053,63,65,0,0,1,6,1,1,1
1054,66,69,0,0,1,6,1,1,1
1055,63,73,0,0,1,6,1,1,1
1056,66,77,0,0,1,6,1,1,1
1057,71,79,0,0,1,6,1,1,1
1058,75,77,0,0,1,6,1,1,1
1059,75,82,0,0,1,6,1,1,1
1060,78,86,0,0,1,6,1,1,1
1061,73,87,0,0,1,6,1,1,1
1062,68,88,0,0,1,6,1,1,1
1063,65,84,0,0,1,6,1,1,1
1064,60,83,0,0,1,6,1,1,1
1065,63,79,0,0,1,6,1,1,1
1066,65,74,0,0,1,6,1,1,1
1067,62,70,0,0,1,6,1,1,1
1068,66,73,0,0,0,7,0,0,0
1069,67,78,0,0,1,7,1,1,1
1070,63,76,0,0,1,7,1,1,1
1071,64,71,0,0,1,6,2,1,1
1072,66,76,0,0,1,6,1,1,1
1073,62,78,0,0,1,6,1,1,1
1074,65,82,0,0,1,6,1,1,1
1075,68,86,0,0,1,6,1,1,1
1076,70,81,0,0,1,6,1,1,1
1077,75,82,0,0,1,6,1,1,1
1078,70,80,0,0,1,6,1,1,1
1079,74,83,0,0,0,7,0,0,0
1080,71,87,0,0,0,8,0,0,0
1081,76,87,0,0,1,8,1,1,1
1082,76,92,0,0,1,8,1,1,1
1083,78,87,0,0,1,8,1,1,1
1084,74,83,0,0,1,8,1,1,1
1085,70,80,0,0,1,7,2,1,1
1086,69,76,0,0,0,8,0,0,0
1087,68,80,0,0,1,7,2,1,1
1088,66,76,0,0,0,8,0,0,0
1089,67,71,0,0,1,7,2,1,1
1090,63,73,0,0,1,7,1,1,1
1091,68,73,0,0,1,7,1,1,1
1092,64,69,0,0,1,7,1,1,1
1093,60,67,0,0,1,6,2,1,1
1094,63,70,0,0,0,7,0,0,0
1095,68,70,0,0,1,7,1,1,1
1096,72,67,0,0,1,7,1,1,1
1097,74,71,0,0,0,8,0,0,0
1098,71,68,0,0,1,8,1,1,1
1099,76,68,0,0,1,8,1,1,1
1100,76,63,0,0,1,8,1,1,1
1101,75,58,0,0,1,8,1,1,1
1102,74,53,0,0,1,8,1,1,1
1103,69,55,0,0,1,7,2,1,2
1104,70,50,0,0,1,6,2,1,2
1105,65,48,0,0,1,6,1,1,1
1106,60,47,0,0,0,7,0,0,0
1107,58,42,0,0,1,6,2,1,1
1108,62,44,0,0,1,6,1,1,1
1109,58,41,0,0,1,6,1,1,1
1110,57,37,0,0,1,6,1,1,1
1111,62,37,0,0,1,6,1,1,1
1112,67,36,0,0,1,6,1,1,1
1113,63,33,0,0,0,7,0,0,0
1114,61,38,0,0,1,6,2,1,2
1115,57,34,0,0,1,6,1,1,1
1116,54,38,0,0,1,6,1,1,1
1117,51,42,0,0,1,6,1,1,1
1118,54,46,0,0,1,5,2,1,1
1119,57,42,0,0,0,6,0,0,0
1120,62,41,0,0,1,5,2,1,1
1121,59,45,0,0,0,6,0,0,0
1122,55,42,0,0,1,6,1,1,1
1123,54,47,0,0,1,6,1,1,1
1124,50,44,0,0,1,6,1,1,1
1125,53,47,0,0,1,6,1,1,1
1126,53,42,0,0,1,6,1,1,1
1127,50,39,0,0,1,6,1,1,1
1128,49,34,0,0,1,6,1,1,1
1129,53,32,0,0,2,6,1,2,1
1130,55,28,0,0,0,7,0,0,0
1131,60,25,0,0,1,7,1,1,1
1132,60,30,0,0,1,7,1,1,1
1133,64,28,0,0,1,7,1,1,1
1134,65,23,0,0,1,6,2,1,1
1135,65,18,0,0,1,6,1,1,1
1136,68,22,5,0,5,6,1,5,1
1137,70,26,0,0,1,6,1,1,1
1138,75,24,0,0,1,6,1,1,1
1139,70,23,0,0,1,6,1,1,1
1140,74,20,0,0,1,6,1,1,1
1141,71,16,0,0,1,6,1,1,1
1142,69,12,0,0,1,6,1,1,1
1143,72,16,0,0,1,6,1,1,1
1144,70,20,0,0,1,6,1,1,1
1145,68,25,0,0,0,7,0,0,0
1146,67,30,0,0,1,7,1,1,1
1147,64,25,0,0,1,6,2,1,1
1148,69,23,0,0,0,7,0,0,0
1149,72,19,0,0,1,6,2,1,1
1150,73,24,0,0,0,7,0,0,0
1151,72,19,0,0,1,7,1,1,1
1152,67,20,0,0,1,7,1,1,1
1153,63,18,5,0,3,7,1,3,1
1154,58,21,5,0,0,8,0,0,0
1155,54,23,5,0,0,9,0,0,0
1156,59,22,0,0,1,9,1,1,1
1157,56,26,0,0,1,8,2,1,1
1158,60,23,0,0,1,8,1,1,1
1159,65,24,0,0,0,9,0,0,0
1160,60,25,0,0,1,8,2,1,1
1161,60,30,0,0,1,7,2,1,1
1162,62,25,0,0,1,7,1,1,1
1163,59,29,0,0,1,7,1,1,1
1164,62,25,0,0,1,7,1,1,1
1165,67,24,0,0,1,6,2,1,1
1166,66,19,0,0,1,6,1,1,1
1167,69,23,0,0,1,6,1,1,1
1168,74,24,0,0,1,5,2,1,1
1169,78,28,0,0,0,6,0,0,0
1170,82,30,0,0,1,5,2,1,1
1171,81,25,5,0,3,5,1,3,1
1172,79,20,10,0,3,5,1,3,1
1173,74,18,10,0,0,6,0,0,0
1174,70,19,10,0,0,7,0,0,0
1175,65,19,5,0,1,6,2,1,1
1176,69,16,5,0,0,7,0,0,0
1177,65,19,10,0,3,7,1,3,1
1178,61,22,5,0,1,6,2,1,1
1179,59,27,10,0,3,6,1,3,1
1180,58,31,10,0,0,7,0,0,0
1181,63,29,5,0,1,7,1,1,1
1182,67,27,0,0,1,6,2,1,1
1183,63,30,5,0,3,6,1,3,1
1184,68,31,10,0,3,6,1,3,1
1185,63,32,5,0,1,5,2,1,1
1186,66,28,10,0,3,5,1,3,1
1187,63,31,5,0,4,5,1,4,1
1188,58,29,0,0,1,5,1,1,1
1189,59,34,0,0,4,5,1,4,1
1190,64,35,5,0,3,5,1,3,1
1191,69,37,0,0,1,5,1,1,1
1192,69,42,0,0,4,5,1,4,1
1193,67,46,0,0,4,5,1,4,1
1194,62,44,0,0,1,5,1,1,1
1195,58,41,0,0,1,5,1,1,1
1196,62,45,5,0,3,5,1,3,1
1197,67,45,10,0,3,5,1,3,1
1198,66,50,5,0,4,5,1,4,1
1199,67,45,10,0,3,5,1,3,1
1200,68,50,5,0,1,5,1,1,1
1201,71,47,0,0,1,5,1,1,1
1202,76,45,5,0,3,5,1,3,1
1203,76,40,0,0,4,5,1,4,1
1204,78,35,5,0,3,5,1,3,1
1205,73,34,0,0,4,5,1,4,1
1206,68,33,5,0,3,5,1,3,1
1207,73,33,10,0,3,5,1,3,1
1208,77,36,5,0,1,5,1,1,1
1209,77,31,0,0,4,5,1,4,1
1210,75,36,0,0,0,6,0,0,0
1211,76,31,5,0,3,6,1,3,1
1212,81,32,0,0,1,6,1,1,1
1213,85,35,0,0,1,6,1,1,1
1214,88,32,0,0,4,6,1,4,1
1215,86,27,0,0,1,6,1,1,1
1216,81,30,0,0,1,5,2,1,2
1217,86,30,5,0,3,5,1,3,1
1218,91,30,5,0,0,6,0,0,0
1219,91,35,5,0,0,7,0,0,0
1220,96,36,10,0,3,7,1,3,1
1221,99,33,5,0,1,6,2,1,1
1222,4,33,0,0,4,6,1,4,1
1223,99,33,5,0,3,6,1,3,1
1224,97,37,5,0,0,7,0,0,0
1225,94,41,5,0,0,8,0,0,0
1226,94,36,0,0,1,8,1,1,1
1227,91,40,0,0,4,8,1,4,1
1228,88,36,0,0,2,8,1,2,1
1229,92,35,0,0,2,7,2,2,1
1230,95,39,0,0,4,7,1,4,1
1231,0,40,5,0,3,6,2,3,1
1232,95,38,10,0,3,5,2,3,1
1233,99,42,5,0,1,5,1,1,1
1234,98,37,0,0,4,5,1,4,1
1235,2,39,0,0,4,5,1,4,1
1236,98,40,5,0,3,5,1,3,1
1237,96,35,5,0,2,5,1,2,1
1238,97,40,10,0,3,5,1,3,1
1239,1,37,10,0,0,6,0,0,0
1240,96,35,15,0,3,6,1,3,1
1241,98,30,15,0,0,7,0,0,0
1242,100,26,20,0,3,7,1,3,1
1243,95,27,25,0,3,7,1,3,1
1244,93,22,25,0,2,6,2,2,1
1245,92,27,25,0,2,5,2,2,1
1246,95,23,20,0,4,5,1,4,1
1247,90,21,15,0,4,5,1,4,1
1248,93,25,15,0,2,5,1,2,1
1249,91,30,10,0,4,5,1,4,1
1250,89,26,15,0,3,5,1,3,1
1251,84,24,10,0,4,5,1,4,1
1252,84,29,5,0,1,5,1,1,1
1253,83,24,5,0,0,6,0,0,0
1254,84,29,0,0,4,6,1,4,1
1255,79,28,0,0,4,6,1,4,1
1256,81,33,0,0,4,6,1,4,1
1257,77,35,5,0,3,6,1,3,1
1258,73,33,5,0,0,7,0,0,0
1259,68,30,10,0,3,7,1,3,1
1260,73,31,5,0,4,7,1,4,1
1261,78,30,0,0,4,7,1,4,1
1262,78,25,0,0,1,7,1,1,1
1263,73,25,5,0,3,7,1,3,1
1264,69,28,0,0,4,7,1,4,1
1265,69,33,0,0,2,7,1,2,1
1266,73,35,0,0,2,6,2,2,1
1267,70,31,0,0,4,6,1,4,1
1268,75,31,0,0,4,6,1,4,1
1269,78,27,5,0,3,5,2,3,1
1270,73,27,5,0,0,6,0,0,0
1271,76,23,0,0,4,6,1,4,1
1272,81,22,0,0,1,5,2,1,1
1273,77,19,5,0,3,5,1,3,1
1274,82,19,0,0,4,5,1,4,1
1275,86,21,5,0,3,5,1,3,1
1276,82,24,10,0,3,5,1,3,1
1277,87,23,15,0,3,5,1,3,1
1278,92,23,20,0,3,5,1,3,1
1279,93,18,15,0,4,5,1,4,1
1280,90,14,20,0,3,5,1,3,1
1281,86,10,15,0,4,5,1,4,1
1282,90,7,20,0,3,5,1,3,1
1283,95,5,20,0,2,5,1,2,1
1284,91,9,25,0,3,5,1,3,1
1285,95,12,25,0,0,6,0,0,0
1286,99,16,25,0,0,7,0,0,0
1287,1,11,20,0,4,7,1,4,1
1288,96,13,25,0,3,7,1,3,1
1289,1,15,30,0,3,7,1,3,1
1290,99,10,30,0,0,8,0,0,0
1291,1,14,35,0,3,8,1,3,1
1292,5,11,30,0,4,8,1,4,1
1293,7,16,35,0,3,8,1,3,1
1294,2,16,35,0,2,7,2,2,1
1295,100,20,40,0,3,6,2,3,1
1296,97,16,40,0,0,7,0,0,0
1297,99,11,40,0,0,8,0,0,0
1298,3,15,35,0,4,8,1,4,1
1299,98,14,40,0,3,8,1,3,1
1300,3,14,45,0,3,8,1,3,1
1301,8,12,45,0,0,9,0,0,0
1302,12,14,45,0,0,10,0,0,0
1303,17,13,45,0,0,11,0,0,0
1304,19,17,50,0,3,11,1,3,1
1305,14,17,50,0,0,12,0,0,0
1306,19,17,50,0,0,13,0,0,0
1307,14,17,50,0,0,14,0,0,0
1308,17,22,45,0,1,14,1,1,1
1309,15,17,50,0,3,14,1,3,1
1310,17,22,50,0,0,15,0,0,0
1311,22,21,45,0,1,15,1,1,1
1312,26,18,45,0,0,16,0,0,0
1313,30,21,45,0,0,17,0,0,0
1314,25,22,45,0,0,18,0,0,0
1315,30,20,45,0,0,19,0,0,0
1316,28,15,50,0,3,19,1,3,1
1317,24,17,45,0,4,18,2,4,1
1318,29,18,50,0,3,17,2,3,1
1319,32,21,55,0,3,17,1,3,1
1320,32,16,60,0,3,17,1,3,1
1321,37,16,65,0,3,17,1,3,1
1322,41,15,60,0,4,17,1,4,1
1323,46,18,65,0,3,17,1,3,1
1324,47,13,60,5,6,17,1,6,1
1325,44,8,70,0,3,16,2,3,2
1326,39,10,75,0,3,16,1,3,1
1327,35,8,75,0,0,17,0,0,0
1328,31,4,70,5,6,16,2,6,1
1329,33,100,75,0,3,15,2,3,1
1330,30,4,70,0,4,14,2,4,1
1331,26,0,75,0,3,13,2,3,1
1332,22,3,75,0,0,14,0,0,0
1333,26,5,75,0,0,15,0,0,0
1334,21,6,80,0,3,15,1,3,1
1335,16,7,85,0,3,14,2,3,1
1336,20,10,85,0,0,15,0,0,0
1337,21,5,90,0,3,15,1,3,1
1338,16,3,95,0,3,15,1,3,1
1339,11,4,100,0,3,14,2,3,2
1340,12,9,100,0,3,14,1,3,1
1341,8,11,100,5,8,14,1,8,1
1342,10,16,100,0,3,14,1,3,1
1343,5,17,100,0,3,14,1,3,1
1344,9,20,95,5,6,14,1,6,1
1345,5,23,100,0,3,13,2,3,1
1346,5,18,100,0,0,14,0,0,0
1347,1,16,100,5,8,14,1,8,1
1348,2,21,100,0,3,13,2,3,2
1349,5,25,100,0,3,12,2,3,1
1350,1,21,100,0,3,11,2,3,1
1351,99,25,100,0,3,9,3,3,2
1352,94,23,100,0,3,9,1,3,1
1353,90,26,100,0,3,9,1,3,1
1354,90,31,100,0,3,8,2,3,1
1355,86,32,100,0,0,9,0,0,0
1356,81,35,100,0,0,10,0,0,0
1357,86,32,100,0,3,8,3,3,2
1358,81,32,100,0,3,8,1,3,1
1359,81,27,100,0,3,8,1,3,1
1360,80,22,100,0,0,9,0,0,0
1361,76,24,100,0,3,9,1,3,1
1362,80,27,100,0,0,10,0,0,0
1363,75,27,100,0,0,11,0,0,0
1364,70,29,100,5,8,11,1,8,1
1365,68,33,100,0,3,10,2,3,2
1366,67,38,100,0,3,10,1,3,1
1367,63,41,100,0,3,10,1,3,1
1368,60,37,100,0,0,11,0,0,0
